,res,resnet_model,lr,weight_decay,batchsize,model_n,ACC,LogLoss,ACC_SPH_9,ACC_BH_n4_M8,ACC_BH_n2_M10,ACC_BH_n4_M10,ACC_BH_n6_M10,ACC_BH_n4_M12,Epochs,Training time,Time
114,50,Resnet34,0.01,0.5,512,2,0.16666666666666666,1.7917703279994637,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0:06:06.974871,14568158.680854648
115,50,Resnet34,0.01,0.5,512,3,0.16666666666666666,1.7917845615259362,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0:04:36.576423,14568437.817469807
116,50,Resnet34,0.01,0.5,1024,0,0.16666666666666666,1.7917751910499977,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0:04:16.021607,14568696.392521502
117,50,Resnet34,0.01,0.5,1024,1,0.16666666666666666,1.7917877795484043,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0:04:13.165156,14568952.14840721
118,50,Resnet34,0.01,0.5,1024,2,0.16666666666666666,1.7918010457626607,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0:03:29.606932,14569164.045590082
119,50,Resnet34,0.01,0.5,1024,3,0.16666666666666666,1.7917674691347087,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0:03:29.522703,14569375.844967227
120,50,Resnet34,0.1,0.0,256,0,0.48333333333333334,1.243930886404811,0.661,0.851,0.0,0.22766666666666666,0.30966666666666665,0.8506666666666667,20.0,0:08:29.137865,14569887.255299244
121,50,Resnet34,0.1,0.0,256,1,0.23483333333333334,4.717926040140234,0.11333333333333333,0.28833333333333333,0.0023333333333333335,0.0,0.005,1.0,36.0,0:15:27.376252,14570817.185852636
122,50,Resnet34,0.1,0.0,256,2,0.43616666666666665,1.4745762813738568,0.6846666666666666,0.9513333333333334,0.103,0.13966666666666666,0.4673333333333333,0.271,38.0,0:14:50.461518,14571709.886198724
123,50,Resnet34,0.1,0.0,256,3,0.49094444444444446,1.2864289845378951,0.7246666666666667,0.5896666666666667,0.43833333333333335,0.0,0.21833333333333332,0.9746666666666667,19.0,0:08:31.208456,14572223.649272615
124,50,Resnet34,0.1,0.0,512,0,0.4453888888888889,1.6544712242821125,0.922,0.20833333333333334,0.341,0.0,0.215,0.986,45.0,0:14:38.218173,14573104.422696115
125,50,Resnet34,0.1,0.0,512,1,0.48277777777777775,1.2816966881217564,0.718,0.9546666666666667,0.12966666666666668,0.29133333333333333,0.20733333333333334,0.5956666666666667,30.0,0:10:20.381707,14573727.051376715
126,50,Resnet34,0.1,0.0,512,2,0.47205555555555556,1.5381315448311812,0.7456666666666667,0.5833333333333334,0.21466666666666667,0.13266666666666665,0.16233333333333333,0.9936666666666667,55.0,0:19:07.686714,14574877.01721033
127,50,Resnet34,0.1,0.0,512,3,0.16655555555555557,1.7945920729396232,0.9993333333333333,0.0,0.0,0.0,0.0,0.0,31.0,0:10:35.017455,14575514.320164591
128,50,Resnet34,0.1,0.0,1024,0,0.3412222222222222,2.3654225389087618,0.785,0.0,0.16666666666666666,0.10066666666666667,0.007333333333333333,0.9876666666666667,51.0,0:16:37.893255,14576514.487020915
129,50,Resnet34,0.1,0.0,1024,1,0.32266666666666666,2.767548838120053,0.8093333333333333,0.06666666666666667,0.052,0.0023333333333333335,0.008,0.9976666666666667,52.0,0:17:03.653152,14577540.75076296
130,50,Resnet34,0.1,0.0,1024,2,0.5088888888888888,1.21944449336682,0.7033333333333334,0.8763333333333333,0.137,0.004333333333333333,0.7336666666666667,0.5986666666666667,35.0,0:11:21.892471,14578225.248425536
131,50,Resnet34,0.1,0.0,1024,3,0.16666666666666666,1.7945803140550274,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0:04:21.134787,14578488.689959493
132,50,Resnet34,0.1,0.5,256,0,0.16666666666666666,1.7927428419004316,0.0,0.0,0.0,0.0,1.0,0.0,39.0,0:15:49.249775,14579440.247897713
133,50,Resnet34,0.1,0.5,256,1,0.16666666666666666,1.792055560062236,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0:08:25.103146,14579947.614666848
134,50,Resnet34,0.1,0.5,256,2,0.16666666666666666,1.7929794018670238,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0:13:33.591173,14580763.478025649
135,50,Resnet34,0.1,0.5,256,3,0.16666666666666666,1.7919496453828683,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0:11:29.001505,14581455.045392066
136,50,Resnet34,0.1,0.5,512,0,0.16666666666666666,1.792034172481812,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0:05:51.734842,14581809.046572056
137,50,Resnet34,0.1,0.5,512,1,0.16666666666666666,1.7920256831083758,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0:06:36.954928,14582208.2645053
138,50,Resnet34,0.1,0.5,512,2,0.16666666666666666,1.7923761032319367,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0:06:24.119763,14582594.956102334
139,50,Resnet34,0.1,0.5,512,3,0.16666666666666666,1.792310960613925,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0:06:32.316939,14582989.844633063
