,lr,max_depth,gamma,lambda,alpha,subsample_f,colsample_f,ACC,LogLoss,ACC_SPH_9,ACC_BH_n4_M8,ACC_BH_n2_M10,ACC_BH_n4_M10,ACC_BH_n6_M10,ACC_BH_n4_M12,n_trees,Training time,Time,ACC_train,ACC_val,Loss_train,Loss_val
2885,0.1,3,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2886,0.1,3,1.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2887,0.1,3,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2888,0.1,3,1.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2889,0.1,3,1.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2890,0.1,3,1.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2891,0.1,3,1.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2892,0.1,3,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2893,0.1,3,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2894,0.1,3,1.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2895,0.1,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2896,0.1,3,1.0,0.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2897,0.1,3,1.0,0.0,0.1,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2898,0.1,3,1.0,0.0,0.1,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2899,0.1,3,1.0,0.0,0.1,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2900,0.1,3,1.0,0.0,0.1,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2901,0.1,3,1.0,0.0,0.1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2902,0.1,3,1.0,0.0,0.1,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2903,0.1,3,1.0,0.0,0.1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2904,0.1,3,1.0,0.0,0.1,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2905,0.1,3,1.0,0.0,0.1,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2906,0.1,3,1.0,0.0,0.1,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2907,0.1,3,1.0,0.0,0.1,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2908,0.1,3,1.0,0.0,0.1,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2909,0.1,3,1.0,0.0,0.1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2910,0.1,3,1.0,0.0,0.1,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2911,0.1,3,1.0,0.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2912,0.1,3,1.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2913,0.1,3,1.0,0.0,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2914,0.1,3,1.0,0.0,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2915,0.1,3,1.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2916,0.1,3,1.0,0.0,1.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2917,0.1,3,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2918,0.1,3,1.0,0.0,1.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2919,0.1,3,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2920,0.1,3,1.0,0.0,1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2921,0.1,3,1.0,0.0,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2922,0.1,3,1.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2923,0.1,3,1.0,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2924,0.1,3,1.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2925,0.1,3,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2926,0.1,3,1.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2927,0.1,3,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2928,0.1,3,1.0,0.1,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2929,0.1,3,1.0,0.1,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2930,0.1,3,1.0,0.1,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2931,0.1,3,1.0,0.1,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2932,0.1,3,1.0,0.1,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2933,0.1,3,1.0,0.1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2934,0.1,3,1.0,0.1,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2935,0.1,3,1.0,0.1,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2936,0.1,3,1.0,0.1,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2937,0.1,3,1.0,0.1,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2938,0.1,3,1.0,0.1,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2939,0.1,3,1.0,0.1,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2940,0.1,3,1.0,0.1,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2941,0.1,3,1.0,0.1,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2942,0.1,3,1.0,0.1,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2943,0.1,3,1.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2944,0.1,3,1.0,0.1,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2945,0.1,3,1.0,0.1,0.1,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2946,0.1,3,1.0,0.1,0.1,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2947,0.1,3,1.0,0.1,0.1,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2948,0.1,3,1.0,0.1,0.1,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2949,0.1,3,1.0,0.1,0.1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2950,0.1,3,1.0,0.1,0.1,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2951,0.1,3,1.0,0.1,0.1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2952,0.1,3,1.0,0.1,0.1,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2953,0.1,3,1.0,0.1,0.1,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2954,0.1,3,1.0,0.1,0.1,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2955,0.1,3,1.0,0.1,0.1,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2956,0.1,3,1.0,0.1,0.1,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2957,0.1,3,1.0,0.1,0.1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2958,0.1,3,1.0,0.1,0.1,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2959,0.1,3,1.0,0.1,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2960,0.1,3,1.0,0.1,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2961,0.1,3,1.0,0.1,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2962,0.1,3,1.0,0.1,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2963,0.1,3,1.0,0.1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2964,0.1,3,1.0,0.1,1.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2965,0.1,3,1.0,0.1,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2966,0.1,3,1.0,0.1,1.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2967,0.1,3,1.0,0.1,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2968,0.1,3,1.0,0.1,1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2969,0.1,3,1.0,0.1,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2970,0.1,3,1.0,0.1,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2971,0.1,3,1.0,0.1,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2972,0.1,3,1.0,0.1,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2973,0.1,3,1.0,0.1,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2974,0.1,3,1.0,0.1,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2975,0.1,3,1.0,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2976,0.1,3,1.0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2977,0.1,3,1.0,1.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2978,0.1,3,1.0,1.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2979,0.1,3,1.0,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2980,0.1,3,1.0,1.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2981,0.1,3,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2982,0.1,3,1.0,1.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2983,0.1,3,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2984,0.1,3,1.0,1.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2985,0.1,3,1.0,1.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2986,0.1,3,1.0,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2987,0.1,3,1.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2988,0.1,3,1.0,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2989,0.1,3,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2990,0.1,3,1.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2991,0.1,3,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2992,0.1,3,1.0,1.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2993,0.1,3,1.0,1.0,0.1,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2994,0.1,3,1.0,1.0,0.1,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2995,0.1,3,1.0,1.0,0.1,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2996,0.1,3,1.0,1.0,0.1,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2997,0.1,3,1.0,1.0,0.1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2998,0.1,3,1.0,1.0,0.1,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
2999,0.1,3,1.0,1.0,0.1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3000,0.1,3,1.0,1.0,0.1,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3001,0.1,3,1.0,1.0,0.1,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3002,0.1,3,1.0,1.0,0.1,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3003,0.1,3,1.0,1.0,0.1,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3004,0.1,3,1.0,1.0,0.1,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3005,0.1,3,1.0,1.0,0.1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3006,0.1,3,1.0,1.0,0.1,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3007,0.1,3,1.0,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3008,0.1,3,1.0,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3009,0.1,3,1.0,1.0,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3010,0.1,3,1.0,1.0,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3011,0.1,3,1.0,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3012,0.1,3,1.0,1.0,1.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3013,0.1,3,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3014,0.1,3,1.0,1.0,1.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3015,0.1,3,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3016,0.1,3,1.0,1.0,1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3017,0.1,3,1.0,1.0,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3018,0.1,3,1.0,1.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3019,0.1,3,1.0,1.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3020,0.1,3,1.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3021,0.1,3,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3022,0.1,3,1.0,1.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3023,0.1,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3024,0.1,4,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3025,0.1,4,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3026,0.1,4,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3027,0.1,4,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3028,0.1,4,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3029,0.1,4,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3030,0.1,4,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3031,0.1,4,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3032,0.1,4,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3033,0.1,4,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3034,0.1,4,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3035,0.1,4,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3036,0.1,4,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3037,0.1,4,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3038,0.1,4,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3039,0.1,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3040,0.1,4,0.0,0.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3041,0.1,4,0.0,0.0,0.1,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3042,0.1,4,0.0,0.0,0.1,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
3043,0.1,4,0.0,0.0,0.1,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0,0.0,0.0,0.0,0.0
