,lr,max_depth,gamma,lambda,subsample_f,ACC,LogLoss,ACC_SPH_9,ACC_BH_n4_M8,ACC_BH_n2_M10,ACC_BH_n4_M10,ACC_BH_n6_M10,ACC_BH_n4_M12,n_trees,Training time,Time
399,0.01,5,0.001,1.0,0.4,0.5352222222222223,1.1408627408110814,0.8753333333333333,0.7096666666666667,0.3546666666666667,0.243,0.2946666666666667,0.734,9302.0,0:03:15.765274,14604940.27311375
400,0.01,5,0.01,0.001,1.0,0.5285555555555556,1.159588906768995,0.877,0.7093333333333334,0.3396666666666667,0.22833333333333333,0.307,0.71,8974.0,0:02:58.408074,14605118.69215714
401,0.01,5,0.01,0.001,0.8,0.5372222222222223,1.1376486651047109,0.8783333333333333,0.712,0.35433333333333333,0.25133333333333335,0.297,0.7303333333333333,10548.0,0:03:37.862972,14605336.57132724
402,0.01,5,0.01,0.001,0.6,0.5359444444444444,1.1373920859416256,0.8743333333333333,0.7133333333333334,0.349,0.24933333333333332,0.2926666666666667,0.737,9650.0,0:03:21.737336,14605538.324428031
403,0.01,5,0.01,0.001,0.4,0.534,1.1405650993950343,0.873,0.708,0.3496666666666667,0.24466666666666667,0.2936666666666667,0.735,9435.0,0:03:17.861979,14605736.197182093
404,0.01,5,0.01,0.01,1.0,0.528,1.158499325634598,0.8753333333333333,0.709,0.3373333333333333,0.23866666666666667,0.30033333333333334,0.7073333333333334,9691.0,0:03:11.623144,14605927.831030216
405,0.01,5,0.01,0.01,0.8,0.5373333333333333,1.1378461065810135,0.8766666666666667,0.71,0.36033333333333334,0.25033333333333335,0.2976666666666667,0.729,10539.0,0:03:37.413409,14606145.25519882
406,0.01,5,0.01,0.01,0.6,0.5355555555555556,1.1377623558348662,0.8746666666666667,0.713,0.353,0.24733333333333332,0.29033333333333333,0.735,9636.0,0:03:21.686665,14606346.952601627
407,0.01,5,0.01,0.01,0.4,0.5347222222222222,1.1401879016356673,0.8733333333333333,0.708,0.355,0.24366666666666667,0.29333333333333333,0.735,8748.0,0:03:04.349993,14606531.318713011
408,0.01,5,0.01,0.1,1.0,0.5264444444444445,1.1591592884472595,0.8763333333333333,0.711,0.3323333333333333,0.232,0.2926666666666667,0.7143333333333334,9863.0,0:03:14.793937,14606726.123325344
409,0.01,5,0.01,0.1,0.8,0.5381111111111111,1.1377276339292937,0.8793333333333333,0.7123333333333334,0.354,0.253,0.30033333333333334,0.7296666666666667,10528.0,0:03:37.566108,14606943.70013004
410,0.01,5,0.01,0.1,0.6,0.5353333333333333,1.1375034620162094,0.874,0.713,0.3526666666666667,0.24666666666666667,0.293,0.7326666666666667,9643.0,0:03:21.627336,14607145.338184908
411,0.01,5,0.01,0.1,0.4,0.5362222222222223,1.1399777957454336,0.873,0.7103333333333334,0.3576666666666667,0.24633333333333332,0.2966666666666667,0.7333333333333333,9546.0,0:03:19.777519,14607345.126454351
412,0.01,5,0.01,1.0,1.0,0.5297222222222222,1.1567874401791263,0.877,0.7113333333333334,0.3353333333333333,0.23766666666666666,0.3006666666666667,0.7163333333333334,9020.0,0:02:59.429770,14607524.572104195
413,0.01,5,0.01,1.0,0.8,0.5364444444444444,1.13758351491728,0.879,0.7113333333333334,0.3526666666666667,0.24633333333333332,0.2996666666666667,0.7296666666666667,10539.0,0:03:37.828991,14607742.41182222
414,0.01,5,0.01,1.0,0.6,0.534,1.137835944145982,0.8753333333333333,0.7133333333333334,0.348,0.243,0.293,0.7313333333333333,9557.0,0:03:20.592884,14607943.015470058
415,0.01,5,0.01,1.0,0.4,0.5347222222222222,1.1408204538588624,0.8736666666666667,0.7103333333333334,0.35633333333333334,0.23833333333333334,0.29433333333333334,0.7353333333333333,8748.0,0:03:04.634740,14608127.660956707
416,0.01,5,0.1,0.001,1.0,0.5278333333333334,1.1590509212839537,0.876,0.7073333333333334,0.334,0.23866666666666667,0.305,0.706,9038.0,0:02:58.917660,14608306.589869274
417,0.01,5,0.1,0.001,0.8,0.5372777777777777,1.1376187082910005,0.8786666666666667,0.712,0.35433333333333333,0.25033333333333335,0.298,0.7303333333333333,10528.0,0:03:36.770966,14608523.371618208
418,0.01,5,0.1,0.001,0.6,0.5347777777777778,1.1373282188734362,0.8753333333333333,0.711,0.349,0.24466666666666667,0.2936666666666667,0.735,9647.0,0:03:21.476861,14608724.864520404
419,0.01,5,0.1,0.001,0.4,0.5349444444444444,1.1403076146680484,0.872,0.7076666666666667,0.357,0.24733333333333332,0.29333333333333333,0.7323333333333333,9207.0,0:03:13.046897,14608917.92219567
420,0.01,5,0.1,0.01,1.0,0.5277777777777778,1.1581101984277162,0.875,0.7073333333333334,0.33266666666666667,0.23833333333333334,0.30466666666666664,0.7086666666666667,8906.0,0:02:56.255746,14609094.18874602
421,0.01,5,0.1,0.01,0.8,0.5377222222222222,1.1376671522981587,0.8773333333333333,0.712,0.35833333333333334,0.25,0.2976666666666667,0.731,10539.0,0:03:36.594840,14609310.79437328
422,0.01,5,0.1,0.01,0.6,0.5350555555555555,1.1373708574777077,0.875,0.712,0.35133333333333333,0.24566666666666667,0.292,0.7343333333333333,9655.0,0:03:21.404059,14609512.20927026
423,0.01,5,0.1,0.01,0.4,0.5352222222222223,1.140146586911528,0.8726666666666667,0.7083333333333334,0.35433333333333333,0.24266666666666667,0.297,0.7363333333333333,9547.0,0:03:19.670936,14609711.891026396
424,0.01,5,0.1,0.1,1.0,0.5262222222222223,1.1594237083775474,0.8753333333333333,0.7113333333333334,0.33066666666666666,0.23,0.30033333333333334,0.7096666666666667,9412.0,0:03:05.778383,14609897.685328173
425,0.01,5,0.1,0.1,0.8,0.5366666666666666,1.1375949134130334,0.8783333333333333,0.7116666666666667,0.3546666666666667,0.24666666666666667,0.298,0.7306666666666667,10387.0,0:03:34.128988,14610111.82517804
426,0.01,5,0.1,0.1,0.6,0.5360555555555555,1.1373433838012352,0.874,0.7123333333333334,0.3536666666666667,0.248,0.2926666666666667,0.7356666666666667,9664.0,0:03:21.486111,14610313.322209137
427,0.01,5,0.1,0.1,0.4,0.5363333333333333,1.1403323153973923,0.8733333333333333,0.7086666666666667,0.354,0.24933333333333332,0.2996666666666667,0.733,9287.0,0:03:14.495428,14610507.828453276
428,0.01,5,0.1,1.0,1.0,0.5261111111111111,1.1569867926616937,0.8786666666666667,0.7106666666666667,0.336,0.22766666666666666,0.29033333333333333,0.7133333333333334,8684.0,0:02:52.502578,14610680.341862502
429,0.01,5,0.1,1.0,0.8,0.5373888888888889,1.1374145399574163,0.8773333333333333,0.7133333333333334,0.35333333333333333,0.24766666666666667,0.303,0.7296666666666667,10851.0,0:03:43.796775,14610904.154614666
430,0.01,5,0.1,1.0,0.6,0.5335,1.1375309350154068,0.8756666666666667,0.713,0.3476666666666667,0.23833333333333334,0.29533333333333334,0.731,9557.0,0:03:19.914432,14611104.079929216
431,0.01,5,0.1,1.0,0.4,0.5345,1.1406976270650884,0.8736666666666667,0.71,0.35133333333333333,0.246,0.292,0.734,9287.0,0:03:15.178740,14611299.270034008
432,0.01,5,1.0,0.001,1.0,0.5278888888888889,1.155269868129906,0.8826666666666667,0.7226666666666667,0.35033333333333333,0.18,0.30766666666666664,0.724,6930.0,0:01:28.637566,14611387.918483855
433,0.01,5,1.0,0.001,0.8,0.5386111111111112,1.1354089352172603,0.8786666666666667,0.715,0.3596666666666667,0.24633333333333332,0.29833333333333334,0.7336666666666667,14962.0,0:03:29.103864,14611597.033228192
434,0.01,5,1.0,0.001,0.6,0.5352777777777777,1.1377311049900771,0.875,0.7133333333333334,0.3496666666666667,0.24533333333333332,0.29433333333333334,0.734,9641.0,0:03:15.590126,14611792.634258876
435,0.01,5,1.0,0.001,0.4,0.5353888888888889,1.1398380877285474,0.8743333333333333,0.7056666666666667,0.35333333333333333,0.245,0.2986666666666667,0.7353333333333333,9548.0,0:03:14.952502,14611987.59764346
436,0.01,5,1.0,0.01,1.0,0.5281666666666667,1.1548526666895067,0.885,0.7213333333333334,0.35533333333333333,0.17966666666666667,0.30266666666666664,0.725,6954.0,0:01:28.870464,14612076.479034089
437,0.01,5,1.0,0.01,0.8,0.5398888888888889,1.1352804906899923,0.88,0.7146666666666667,0.3606666666666667,0.24866666666666667,0.30266666666666664,0.7326666666666667,12679.0,0:03:14.060485,14612270.550414888
438,0.01,5,1.0,0.01,0.6,0.5349444444444444,1.1374971907225833,0.874,0.7096666666666667,0.3556666666666667,0.247,0.28933333333333333,0.734,9653.0,0:03:15.287910,14612465.849254446
439,0.01,5,1.0,0.01,0.4,0.5358888888888889,1.1396648099631004,0.8736666666666667,0.708,0.35633333333333334,0.248,0.2946666666666667,0.7346666666666667,9646.0,0:03:17.117284,14612662.977477403
440,0.01,5,1.0,0.1,1.0,0.5284444444444445,1.1554370470343391,0.8826666666666667,0.7203333333333334,0.353,0.182,0.30666666666666664,0.726,7186.0,0:01:29.623594,14612752.61711878
441,0.01,5,1.0,0.1,0.8,0.5371111111111111,1.1356434462662217,0.8776666666666667,0.7133333333333334,0.355,0.24466666666666667,0.2996666666666667,0.7323333333333333,12097.0,0:03:10.393528,14612943.021559404
442,0.01,5,1.0,0.1,0.6,0.5343888888888889,1.1375049844860874,0.8746666666666667,0.712,0.3506666666666667,0.242,0.29333333333333333,0.7336666666666667,9653.0,0:03:15.942300,14613138.974850046
443,0.01,5,1.0,0.1,0.4,0.5363888888888889,1.1399675413582617,0.8713333333333333,0.708,0.35833333333333334,0.248,0.298,0.7346666666666667,9547.0,0:03:14.908349,14613333.894206513
444,0.01,5,1.0,1.0,1.0,0.5278333333333334,1.1548147769595296,0.884,0.7183333333333334,0.3536666666666667,0.18066666666666667,0.30533333333333335,0.725,7615.0,0:01:30.875534,14613424.78580706
445,0.01,5,1.0,1.0,0.8,0.5379444444444444,1.1352521983099948,0.878,0.7163333333333334,0.35633333333333334,0.24166666666666667,0.303,0.7323333333333333,12442.0,0:03:14.962530,14613619.759316092
446,0.01,5,1.0,1.0,0.6,0.5342777777777777,1.1373750597166765,0.875,0.7106666666666667,0.34933333333333333,0.24333333333333335,0.29233333333333333,0.735,9781.0,0:03:17.746543,14613817.5175038
447,0.01,5,1.0,1.0,0.4,0.5343888888888889,1.1401876087145844,0.8743333333333333,0.7103333333333334,0.35533333333333333,0.23966666666666667,0.2926666666666667,0.734,8866.0,0:03:01.813448,14613999.3419864
448,0.01,6,0.001,0.001,1.0,0.5268333333333334,1.1598609838874483,0.8753333333333333,0.7093333333333334,0.3436666666666667,0.23766666666666666,0.29633333333333334,0.6986666666666667,6427.0,0:03:19.983037,14614199.336032592
449,0.01,6,0.001,0.001,0.8,0.5356666666666666,1.1381552663513679,0.88,0.713,0.355,0.24433333333333335,0.30466666666666664,0.717,7308.0,0:03:57.809434,14614437.157150537
450,0.01,6,0.001,0.001,0.6,0.5367777777777778,1.137262511381751,0.874,0.7123333333333334,0.35733333333333334,0.24666666666666667,0.307,0.7233333333333334,6669.0,0:03:41.168880,14614658.33703941
451,0.01,6,0.001,0.001,0.4,0.5335555555555556,1.1405671403674806,0.8723333333333333,0.7066666666666667,0.3596666666666667,0.237,0.29833333333333334,0.7273333333333334,6748.0,0:03:43.956147,14614882.307105033
452,0.01,6,0.001,0.01,1.0,0.5285555555555556,1.159983657328414,0.875,0.7106666666666667,0.339,0.24633333333333332,0.2996666666666667,0.7006666666666667,6023.0,0:03:07.753322,14615070.071523434
453,0.01,6,0.001,0.01,0.8,0.5367222222222222,1.1382680455339647,0.8786666666666667,0.7126666666666667,0.36133333333333334,0.246,0.30133333333333334,0.7203333333333334,7311.0,0:03:56.423328,14615306.506169092
454,0.01,6,0.001,0.01,0.6,0.5365,1.1378321399451212,0.8756666666666667,0.714,0.36033333333333334,0.24233333333333335,0.3006666666666667,0.726,6756.0,0:03:41.899750,14615528.417275423
455,0.01,6,0.001,0.01,0.4,0.5348888888888889,1.13978058331714,0.8726666666666667,0.7063333333333334,0.3576666666666667,0.246,0.30233333333333334,0.7243333333333334,6546.0,0:03:35.066567,14615743.494961087
456,0.01,6,0.001,0.1,1.0,0.5282222222222223,1.1594546442833755,0.88,0.7026666666666667,0.3426666666666667,0.24566666666666667,0.299,0.6993333333333334,6568.0,0:03:20.646750,14615944.152963808
457,0.01,6,0.001,0.1,0.8,0.5358888888888889,1.138096201309664,0.8776666666666667,0.7116666666666667,0.3596666666666667,0.245,0.30466666666666664,0.7166666666666667,7487.0,0:04:00.049107,14616184.213032613
458,0.01,6,0.001,0.1,0.6,0.537,1.1375261601826219,0.8743333333333333,0.711,0.3596666666666667,0.25133333333333335,0.30266666666666664,0.723,7301.0,0:03:56.904866,14616421.128906304
459,0.01,6,0.001,0.1,0.4,0.5334444444444445,1.1397305511748166,0.8726666666666667,0.7063333333333334,0.35733333333333334,0.24266666666666667,0.29933333333333334,0.7223333333333334,6663.0,0:03:37.144999,14616638.284955405
460,0.01,6,0.001,1.0,1.0,0.5267777777777778,1.157709885740754,0.8736666666666667,0.7066666666666667,0.34,0.24333333333333335,0.297,0.7,7083.0,0:03:35.086195,14616853.381869696
461,0.01,6,0.001,1.0,0.8,0.5376111111111112,1.137888222380268,0.8786666666666667,0.7123333333333334,0.3626666666666667,0.24933333333333332,0.30133333333333334,0.7213333333333334,7990.0,0:04:17.165892,14617110.558909532
462,0.01,6,0.001,1.0,0.6,0.5346666666666666,1.1385926868687672,0.8766666666666667,0.7096666666666667,0.355,0.25033333333333335,0.2926666666666667,0.7236666666666667,7229.0,0:03:56.376859,14617346.94677206
463,0.01,6,0.001,1.0,0.4,0.5334444444444445,1.141410264702749,0.8716666666666667,0.7016666666666667,0.359,0.24466666666666667,0.29733333333333334,0.7263333333333334,7184.0,0:03:54.203413,14617581.161246572
464,0.01,6,0.01,0.001,1.0,0.5272777777777777,1.1592525854693647,0.876,0.7113333333333334,0.3393333333333333,0.23933333333333334,0.30033333333333334,0.6973333333333334,5733.0,0:02:58.241782,14617759.414079092
465,0.01,6,0.01,0.001,0.8,0.5373888888888889,1.1381269942738839,0.8783333333333333,0.7133333333333334,0.3616666666666667,0.24366666666666667,0.30766666666666664,0.7196666666666667,7289.0,0:03:54.531970,14617993.957103627
466,0.01,6,0.01,0.001,0.6,0.5345555555555556,1.1376555466066565,0.8746666666666667,0.7116666666666667,0.3506666666666667,0.24266666666666667,0.30333333333333334,0.7243333333333334,6739.0,0:03:40.508170,14618214.476365216
467,0.01,6,0.01,0.001,0.4,0.5356666666666666,1.1402373154596566,0.8736666666666667,0.7063333333333334,0.35933333333333334,0.24866666666666667,0.2996666666666667,0.7263333333333334,6649.0,0:03:37.158238,14618431.64567463
468,0.01,6,0.01,0.01,1.0,0.5278888888888889,1.1597373185309876,0.8736666666666667,0.7093333333333334,0.33866666666666667,0.238,0.305,0.7026666666666667,5957.0,0:03:04.497867,14618616.154603392
469,0.01,6,0.01,0.01,0.8,0.5373888888888889,1.1383608132818894,0.8766666666666667,0.7093333333333334,0.3556666666666667,0.25566666666666665,0.306,0.721,7854.0,0:04:11.182247,14618867.347934872
470,0.01,6,0.01,0.01,0.6,0.5361666666666667,1.1376638987882322,0.8736666666666667,0.711,0.359,0.247,0.304,0.7223333333333334,7268.0,0:03:56.412177,14619103.771226969
471,0.01,6,0.01,0.01,0.4,0.5338888888888889,1.1404031627171238,0.8723333333333333,0.7066666666666667,0.3586666666666667,0.251,0.2916666666666667,0.723,6749.0,0:03:40.314467,14619324.09682268
472,0.01,6,0.01,0.1,1.0,0.5281666666666667,1.1591661373921227,0.8773333333333333,0.7076666666666667,0.338,0.23866666666666667,0.303,0.7043333333333334,6469.0,0:03:17.799696,14619521.907649372
473,0.01,6,0.01,0.1,0.8,0.5354444444444444,1.138172782806729,0.8766666666666667,0.7113333333333334,0.359,0.248,0.30033333333333334,0.7173333333333334,7854.0,0:04:11.126793,14619773.0455842
474,0.01,6,0.01,0.1,0.6,0.5362222222222223,1.1378648236662783,0.8756666666666667,0.7123333333333334,0.358,0.24566666666666667,0.305,0.7206666666666667,7065.0,0:03:50.277274,14620003.333983704
475,0.01,6,0.01,0.1,0.4,0.5348888888888889,1.1401754309808365,0.873,0.708,0.35733333333333334,0.24666666666666667,0.298,0.7263333333333334,6392.0,0:03:29.287630,14620212.632765427
476,0.01,6,0.01,1.0,1.0,0.5293888888888889,1.1579162588986147,0.874,0.7063333333333334,0.3423333333333333,0.24033333333333334,0.30733333333333335,0.706,7363.0,0:03:42.970325,14620435.614599876
477,0.01,6,0.01,1.0,0.8,0.5369444444444444,1.1379699743666998,0.8766666666666667,0.711,0.3586666666666667,0.25033333333333335,0.304,0.721,7986.0,0:04:15.933198,14620691.558929764
478,0.01,6,0.01,1.0,0.6,0.5354444444444444,1.1380146277669119,0.8743333333333333,0.7086666666666667,0.3556666666666667,0.254,0.296,0.724,7269.0,0:03:57.408014,14620928.978102995
479,0.01,6,0.01,1.0,0.4,0.5351666666666667,1.1408858774414674,0.8726666666666667,0.7086666666666667,0.36033333333333334,0.24566666666666667,0.298,0.7256666666666667,6883.0,0:03:45.177195,14621154.166427504
480,0.01,6,0.1,0.001,1.0,0.527,1.1599490628301048,0.8713333333333333,0.706,0.339,0.24666666666666667,0.301,0.698,6371.0,0:03:13.990461,14621348.168056704
481,0.01,6,0.1,0.001,0.8,0.5361666666666667,1.1384943997773238,0.8783333333333333,0.711,0.3596666666666667,0.244,0.305,0.719,7264.0,0:03:53.004578,14621581.183764096
482,0.01,6,0.1,0.001,0.6,0.5353888888888889,1.137681131990871,0.8723333333333333,0.7106666666666667,0.3546666666666667,0.24933333333333332,0.3016666666666667,0.7236666666666667,7067.0,0:03:48.982200,14621810.177135946
483,0.01,6,0.1,0.001,0.4,0.5351111111111111,1.1400517761397113,0.8726666666666667,0.7043333333333334,0.36333333333333334,0.24833333333333332,0.29933333333333334,0.7226666666666667,6763.0,0:03:38.990264,14622029.17859386
484,0.01,6,0.1,0.01,1.0,0.5296666666666666,1.1590541436348332,0.874,0.7136666666666667,0.343,0.23933333333333334,0.305,0.703,5787.0,0:02:58.665412,14622207.855198417
485,0.01,6,0.1,0.01,0.8,0.5362222222222223,1.138412910599114,0.8786666666666667,0.7123333333333334,0.3566666666666667,0.24766666666666667,0.305,0.717,7602.0,0:04:02.224199,14622450.090217575
486,0.01,6,0.1,0.01,0.6,0.5356666666666666,1.1374192856580736,0.8736666666666667,0.7116666666666667,0.3576666666666667,0.24566666666666667,0.30266666666666664,0.7226666666666667,6717.0,0:03:38.326713,14622668.428117683
487,0.01,6,0.1,0.01,0.4,0.5353888888888889,1.1405357839360288,0.872,0.7063333333333334,0.36633333333333334,0.245,0.2976666666666667,0.725,6492.0,0:03:31.392198,14622879.831536613
488,0.01,6,0.1,0.1,1.0,0.5263888888888889,1.1597052365830602,0.8763333333333333,0.7096666666666667,0.3363333333333333,0.23366666666666666,0.30466666666666664,0.6976666666666667,5824.0,0:02:59.384932,14623059.22798753
489,0.01,6,0.1,0.1,0.8,0.5364444444444444,1.1386857749910282,0.8786666666666667,0.7123333333333334,0.359,0.24866666666666667,0.301,0.719,7671.0,0:04:04.621088,14623303.85997822
490,0.01,6,0.1,0.1,0.6,0.5366666666666666,1.1376833630499847,0.8746666666666667,0.714,0.35333333333333333,0.254,0.30133333333333334,0.7226666666666667,7278.0,0:03:56.029364,14623539.900605189
491,0.01,6,0.1,0.1,0.4,0.5353333333333333,1.1401180695640918,0.8726666666666667,0.704,0.35833333333333334,0.25133333333333335,0.301,0.7246666666666667,6663.0,0:03:36.533490,14623756.445707828
492,0.01,6,0.1,1.0,1.0,0.5296666666666666,1.1577785777897147,0.8723333333333333,0.7116666666666667,0.3496666666666667,0.234,0.30566666666666664,0.7046666666666667,6510.0,0:03:18.721483,14623955.178409688
493,0.01,6,0.1,1.0,0.8,0.5377777777777778,1.137907260674747,0.8786666666666667,0.7136666666666667,0.359,0.252,0.30366666666666664,0.7196666666666667,7664.0,0:04:05.622841,14624200.812476637
494,0.01,6,0.1,1.0,0.6,0.5341111111111111,1.1380512852668507,0.8753333333333333,0.7086666666666667,0.35233333333333333,0.25366666666666665,0.2936666666666667,0.721,7287.0,0:03:57.926846,14624438.750447894
495,0.01,6,0.1,1.0,0.4,0.5356666666666666,1.1409331776301213,0.8773333333333333,0.7043333333333334,0.363,0.24833333333333332,0.29933333333333334,0.7216666666666667,6878.0,0:03:44.157618,14624662.919461517
496,0.01,6,1.0,0.001,1.0,0.5266111111111111,1.1540537791367436,0.881,0.7186666666666667,0.3526666666666667,0.194,0.303,0.7103333333333334,5089.0,0:01:34.273224,14624757.204124328
497,0.01,6,1.0,0.001,0.8,0.5375555555555556,1.1352921706869352,0.878,0.7153333333333334,0.36666666666666664,0.238,0.30533333333333335,0.722,9466.0,0:03:11.732269,14624948.94774612
498,0.01,6,1.0,0.001,0.6,0.5365,1.137042316569041,0.8753333333333333,0.7106666666666667,0.35733333333333334,0.24566666666666667,0.30433333333333334,0.7256666666666667,7066.0,0:03:26.278117,14625155.237219363
499,0.01,6,1.0,0.001,0.4,0.5359444444444444,1.1400575537426687,0.873,0.7043333333333334,0.36333333333333334,0.245,0.3006666666666667,0.7293333333333333,6662.0,0:03:23.437764,14625358.686353823
500,0.01,6,1.0,0.01,1.0,0.5257222222222222,1.1539690714755357,0.878,0.7183333333333334,0.3516666666666667,0.19066666666666668,0.30333333333333334,0.7123333333333334,5130.0,0:01:34.589449,14625453.287955586
501,0.01,6,1.0,0.01,0.8,0.5365555555555556,1.1356528517171693,0.8776666666666667,0.7116666666666667,0.362,0.237,0.30733333333333335,0.7236666666666667,11405.0,0:03:24.402505,14625657.701635472
502,0.01,6,1.0,0.01,0.6,0.5341111111111111,1.1373350651443557,0.876,0.711,0.3486666666666667,0.248,0.297,0.724,7031.0,0:03:25.690995,14625863.403950049
503,0.01,6,1.0,0.01,0.4,0.5351666666666667,1.1404077717206424,0.8753333333333333,0.7046666666666667,0.3566666666666667,0.249,0.2996666666666667,0.7256666666666667,6556.0,0:03:20.561902,14626063.977134226
504,0.01,6,1.0,0.1,1.0,0.5240555555555556,1.1535702299802646,0.877,0.7183333333333334,0.3506666666666667,0.18633333333333332,0.30233333333333334,0.7096666666666667,5128.0,0:01:34.424163,14626158.412601175
505,0.01,6,1.0,0.1,0.8,0.5368888888888889,1.1354722204690755,0.8796666666666667,0.711,0.3626666666666667,0.24333333333333335,0.305,0.7196666666666667,12739.0,0:03:32.785578,14626371.209482417
506,0.01,6,1.0,0.1,0.6,0.5371666666666667,1.137507690823635,0.8776666666666667,0.7163333333333334,0.35233333333333333,0.25,0.3,0.7266666666666667,7066.0,0:03:26.524333,14626577.745169248
507,0.01,6,1.0,0.1,0.4,0.5356666666666666,1.1405275103704533,0.8736666666666667,0.706,0.35933333333333334,0.251,0.29233333333333333,0.7316666666666667,7280.0,0:03:38.978090,14626796.7345785
508,0.01,6,1.0,1.0,1.0,0.5265555555555556,1.1531104142705983,0.8786666666666667,0.7213333333333334,0.3556666666666667,0.17933333333333334,0.31033333333333335,0.714,6301.0,0:01:39.196291,14626895.942215309
509,0.01,6,1.0,1.0,0.8,0.5377777777777778,1.13502879749876,0.8783333333333333,0.716,0.361,0.24633333333333332,0.3016666666666667,0.7233333333333334,10897.0,0:03:24.920430,14627100.873610066
510,0.01,6,1.0,1.0,0.6,0.5365,1.138150870856975,0.8763333333333333,0.7136666666666667,0.358,0.25,0.2946666666666667,0.7263333333333334,7060.0,0:03:29.077591,14627309.962575903
511,0.01,6,1.0,1.0,0.4,0.5338888888888889,1.1410877630515888,0.8733333333333333,0.7076666666666667,0.356,0.24466666666666667,0.295,0.7266666666666667,7172.0,0:03:37.259150,14627527.233087052
512,0.1,3,0.001,0.001,1.0,0.5285,1.1584647716539012,0.883,0.7056666666666667,0.31966666666666665,0.236,0.2956666666666667,0.731,2365.0,0:00:24.676751,14627551.92119922
513,0.1,3,0.001,0.001,0.8,0.5342222222222223,1.1490183271626533,0.879,0.715,0.338,0.234,0.294,0.7453333333333333,2284.0,0:00:24.898680,14627576.830832751
514,0.1,3,0.001,0.001,0.6,0.5308888888888889,1.1545620199212905,0.8756666666666667,0.709,0.3253333333333333,0.24466666666666667,0.286,0.7446666666666667,2245.0,0:00:24.755810,14627601.597127488
515,0.1,3,0.001,0.001,0.4,0.5345,1.1589062494497948,0.88,0.71,0.33766666666666667,0.24333333333333335,0.28733333333333333,0.7486666666666667,1616.0,0:00:19.529592,14627621.138075668
516,0.1,3,0.001,0.01,1.0,0.5319444444444444,1.1583511529875594,0.884,0.706,0.323,0.24866666666666667,0.2956666666666667,0.7343333333333333,2442.0,0:00:25.283606,14627646.432455959
517,0.1,3,0.001,0.01,0.8,0.5315,1.149723173504274,0.8763333333333333,0.7076666666666667,0.3303333333333333,0.23533333333333334,0.2956666666666667,0.7436666666666667,2284.0,0:00:24.900243,14627671.34369016
518,0.1,3,0.001,0.01,0.6,0.5319444444444444,1.154365870211721,0.8756666666666667,0.713,0.331,0.24666666666666667,0.2823333333333333,0.743,2232.0,0:00:24.688745,14627696.042990971
519,0.1,3,0.001,0.01,0.4,0.534,1.1595475873638312,0.8783333333333333,0.707,0.341,0.24466666666666667,0.2866666666666667,0.7463333333333333,1769.0,0:00:20.837732,14627716.89172228
520,0.1,3,0.001,0.1,1.0,0.5298333333333334,1.1572995252075466,0.885,0.7093333333333334,0.32366666666666666,0.237,0.2896666666666667,0.7343333333333333,2328.0,0:00:24.406492,14627741.30878363
521,0.1,3,0.001,0.1,0.8,0.5315555555555556,1.1497524508068289,0.877,0.706,0.332,0.24066666666666667,0.295,0.7386666666666667,2415.0,0:00:26.074240,14627767.39407783
522,0.1,3,0.001,0.1,0.6,0.5329444444444444,1.1530240217640433,0.8753333333333333,0.7116666666666667,0.32866666666666666,0.24566666666666667,0.297,0.7393333333333333,2232.0,0:00:24.630961,14627792.035631582
523,0.1,3,0.001,0.1,0.4,0.5313333333333333,1.1598665323607653,0.8733333333333333,0.7066666666666667,0.3343333333333333,0.244,0.28833333333333333,0.7413333333333333,1769.0,0:00:20.925102,14627812.971792227
524,0.1,3,0.001,1.0,1.0,0.5292777777777777,1.1571554965665594,0.885,0.7073333333333334,0.31933333333333336,0.23833333333333334,0.2946666666666667,0.731,2334.0,0:00:24.384347,14627837.366788492
525,0.1,3,0.001,1.0,0.8,0.5328888888888889,1.1495972022075693,0.878,0.7123333333333334,0.33466666666666667,0.24433333333333335,0.289,0.739,2616.0,0:00:27.683113,14627865.060474664
526,0.1,3,0.001,1.0,0.6,0.5371666666666667,1.1505421306932946,0.8793333333333333,0.7176666666666667,0.338,0.25233333333333335,0.29033333333333333,0.7453333333333333,2231.0,0:00:24.661941,14627889.733556705
527,0.1,3,0.001,1.0,0.4,0.5309444444444444,1.1566024212200463,0.873,0.6996666666666667,0.338,0.24633333333333332,0.2843333333333333,0.7443333333333333,1953.0,0:00:22.334741,14627912.079753876
528,0.1,3,0.01,0.001,1.0,0.5304444444444445,1.1593727728612842,0.8823333333333333,0.708,0.325,0.23766666666666666,0.296,0.7336666666666667,2342.0,0:00:24.491756,14627936.582087267
529,0.1,3,0.01,0.001,0.8,0.5318888888888889,1.1498355986985824,0.8776666666666667,0.714,0.3303333333333333,0.232,0.297,0.7403333333333333,2127.0,0:00:23.535523,14627960.128723996
530,0.1,3,0.01,0.001,0.6,0.5349444444444444,1.1539501153283307,0.881,0.7113333333333334,0.331,0.25066666666666665,0.29233333333333333,0.7433333333333333,1971.0,0:00:22.428725,14627982.568554936
531,0.1,3,0.01,0.001,0.4,0.5323333333333333,1.159488372608627,0.876,0.7126666666666667,0.3353333333333333,0.24033333333333334,0.285,0.7446666666666667,1716.0,0:00:20.383003,14628002.962508716
